Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
40,230773,0.0,0.354,0.736,0,-4.222,1,0.0475,0.0202,0.000433,0.103,0.208,114.22,4,81
28,175490,1.0,0.451,0.471,3,-12.27,1,0.305,0.69,0.000524,0.131,0.389,185.567,4,20
49,170344,0.0,0.813,0.5637032809086109,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,14
68,252960,0.0,0.354,0.535,9,-9.6876503060141,1,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,4,98
43,179200,0.0,0.657,0.949,8,-3.144,1,0.0976,0.00851,1.01e-06,0.0832,0.921,77.55,4,83
44,291720,0.0,0.456,0.182,0,-17.393,1,0.065,0.992,0.87,0.098,0.155,119.454,4,71
37,42466,0.0,0.711,0.63,0,-8.24484814421127,1,0.238,0.451,9.2e-06,0.129,0.851,119.027,4,62
8,374947,0.0,0.787,0.801,4,-12.042,0,0.159,0.0106,0.935,0.111,0.637,133.082,4,23
0,178946,1.0,0.863,0.666,1,-7.593286377670177,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,85
8,60000,0.0,0.825,0.7764276138381023,10,-5.665,1,0.0519,0.0881,0.0,0.574,0.929,112.228,4,62
76,393640,0.0,0.533,0.5725607562797174,1,-12.633,1,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,4,95
0,173208,0.0,0.454,0.0958,0,-16.08197522851251,1,0.0359,0.987,0.951,0.103,0.249,129.388,4,71
42,347360,0.0,0.647,0.665,0,-9.879,1,0.05,0.592,0.000293,0.887,0.815,81.952,4,90
21,124000,0.0,0.109,0.00209,7,-29.252,1,0.0502,0.964,0.991,0.127,0.033,78.872,3,42
0,228400,0.0,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,35
63,269933,1.0,0.521,0.298,4,-12.474,1,0.026,0.754,0.46,0.11,0.232,80.388,4,53
57,340281,0.0,0.5,0.85,2,-4.877455431485661,1,0.0493,0.000406,0.00515,0.121,0.434,76.976,4,38
39,231414,0.0,0.586,0.7313263419482421,0,-6.748,1,0.0247,0.132,5.16e-05,0.126,0.202,94.982,3,53
0,209146,1.0,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,64
2,255680,0.0,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,85
21,277320,0.0,0.46,0.936,1,-3.669558342373504,1,0.106,0.00254,0.000603,0.277,0.669,167.946,4,57
10,383106,0.0,0.785,0.631620451171585,7,-8.14621637774559,1,0.0569,7.25e-05,0.672,0.097,0.961,136.488,4,12
54,297651,0.0,0.421,0.573,5,-10.778,0,0.337,0.496,0.0,0.179,0.549,84.782,4,20
19,164706,0.0,0.535,0.384,4,-11.208,1,0.07512349203425729,0.842,0.0,0.115,0.904,165.053,4,49
37,252226,0.0,0.69,0.563,8,-6.7,0,0.0783,0.136,2.57e-06,0.0574,0.848,152.21,4,44
54,200501,1.0,0.823,0.5758063673735534,8,-11.291,0,0.07512349203425729,0.203,0.0542,0.161,0.436,102.039,4,20
43,143360,0.0,0.315,0.411,0,-11.583219575567608,1,0.033,0.877,0.236,0.164,0.483,144.236,4,11
0,228234,0.0,0.525,0.3499205302005608,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,60
0,174891,0.0,0.566,0.268,11,-13.664422568005957,1,0.0925,0.993,1.93e-06,0.352,0.464,73.442,3,89
13,196760,0.0,0.5,0.311,1,-12.786083703928094,1,0.029,0.543,3.02e-05,0.0988,0.136,79.951,3,49
0,176475,0.0,0.731,0.946,6,-8.788,0,0.116,0.000537,0.0861,0.338,0.328,99.075,4,46
65,245426,0.0,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,3,96
4,131733,0.0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,60
35,307640,0.0,0.516,0.879,9,-8.289,1,0.0339,0.00789,7.35e-05,0.305,0.886,139.907,4,58
0,165800,0.0,0.283,0.0264,4,-19.612,0,0.0426,0.925,0.0,0.136,0.231,170.182,3,7
1,183066,0.0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,76
69,142973,0.0,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,4,81
1,253388,0.0,0.659,0.274,7,-11.686,0,0.07512349203425729,0.694,0.0,0.148,0.479,127.862,4,60
28,124600,0.0,0.509,0.631620451171585,1,-8.14621637774559,0,0.112,4.94e-05,0.0,0.0443,0.409,152.425,4,47
0,424317,0.0,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,7
48,228413,0.0,0.509,0.623,7,-10.397,1,0.0663,0.41,3.61e-06,0.893,0.496,105.736,4,70
27,273114,0.0,0.543,0.574,9,-12.127,1,0.07512349203425729,0.198,0.104,0.28,0.581,124.79,4,6
39,291160,0.0,0.508,0.747,9,-10.249,0,0.0469,0.0112,0.000339,0.0954,0.439,144.575,4,94
0,190217,0.0,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,50
14,150515,0.0,0.601,0.814,11,-4.402,0,0.0498,0.000722,0.432,0.512,0.329,175.014,4,43
39,231414,0.0,0.586,0.7313263419482421,0,-6.748,1,0.0247,0.132,5.16e-05,0.126,0.202,94.982,3,31
0,201280,0.0,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,4,84
40,261480,0.0,0.549,0.64,6,-7.483,1,0.0304,0.323,0.0,0.0837,0.423,130.034,4,11
0,186847,0.0,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,44
30,282466,0.0,0.372,0.631620451171585,5,-8.14621637774559,0,0.075,0.0115,0.0,0.369,0.648,100.417,3,47
61,196776,0.0,0.612,0.844,5,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,4,61
53,258265,0.0,0.311,0.8968890363047533,2,-2.479,1,0.0727,1.41e-05,0.00131,0.198,0.118,90.436,4,40
40,381440,0.0,0.821,0.588,11,-9.26,0,0.07512349203425729,0.0177,0.0434,0.0361,0.933,117.637,4,83
44,261866,0.0,0.674,0.437,0,-14.639,1,0.0297,0.414,0.0996,0.0713,0.844,117.738,4,83
44,205838,0.0,0.317,0.676,2,-9.865,0,0.0461,0.556,0.0,0.367,0.581,175.993,4,91
0,228234,0.0,0.525,0.3499205302005608,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,60
0,217853,0.0,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4,82
14,146973,0.0,0.84,0.39598138401257055,7,-10.801,1,0.0578,0.856,0.0,0.0502,0.82,116.339,4,49
83,166605,1.0,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,30
0,210012,0.0,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,4,52
23,257866,0.0,0.397,0.87,6,-7.2,0,0.0439,0.000469,0.00727,0.356,0.607,151.955,4,47
5,151886,0.0,0.477,0.631620451171585,7,-8.14621637774559,1,0.07512349203425729,0.0217,0.888,0.477,0.272,156.033,4,97
60,117013,0.0,0.673,0.349,4,-12.414,1,0.0368,0.608,0.0,0.38,0.609,124.451,4,10
1,163854,0.0,0.697,0.875,5,-4.621,1,0.07512349203425729,0.137,0.0,0.28,0.774,140.069,4,75
40,170000,0.0,0.748,0.741,1,-2.364,1,0.0315,0.108,0.00059,0.0638,0.862,117.344,4,44
10,142978,0.0,0.738,0.631620451171585,1,-8.14621637774559,1,0.511,0.348,0.0,0.126,0.734,92.883,4,62
51,252576,0.0,0.488,0.5895070256257259,6,-9.329,1,0.0283,0.352,0.754,0.221,0.114,96.225,4,4
55,299173,0.0,0.26,0.731,4,-5.946,0,0.0545,0.517,0.179,0.106,0.152,160.396,4,68
33,208413,0.0,0.564,0.384,9,-11.872820181348542,1,0.0289,0.729,1.76e-06,0.185,0.188,90.123,4,93
19,202866,0.0,0.665,0.726,11,-14.305,1,0.0323,0.451,0.00868,0.234,0.81,150.005,4,57
11,88933,0.0,0.271,0.2789482585697719,2,-13.369,1,0.07512349203425729,0.994,0.0,0.764,0.763,83.853,3,49
63,175453,0.0,0.357,0.996,3,-3.496,0,0.103,0.0012,0.0,0.35,0.278,183.039,4,30
0,222773,1.0,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,3
41,363360,0.0,0.634,0.665,7,-7.479108137068863,1,0.0363,0.00119,0.579,0.148,0.206,113.966,4,81
0,244826,0.0,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,34
0,244826,0.0,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,96
84,290616,0.0,0.37,0.467,5,-9.013,1,0.07512349203425729,0.0205,0.572,0.109,0.182,94.485,4,76
34,133316,0.0,0.65,0.6747078522582517,0,-8.672,1,0.0399,0.131,0.421,0.113,0.67,125.959,4,11
62,366560,0.0,0.38,0.797,8,-5.623529465691545,1,0.057,0.00184,1.42e-05,0.208,0.206,118.64,4,30
21,163440,0.0,0.224,0.948,0,-2.769,1,0.0903,0.00534,0.00152,0.138,0.691,99.278,4,38
59,250266,0.0,0.258,0.659,5,-7.716650114622594,0,0.0596,0.253,0.0,0.111,0.272,189.558,4,27
0,243057,0.0,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,86
58,128506,0.0,0.466,0.976,9,-4.104,0,0.105,0.00171,8.37e-06,0.0729,0.541,98.377,4,35
4,157320,0.0,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,4,85
0,222738,0.0,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,41
46,136002,0.0,0.816,0.565,9,-9.098551697557426,1,0.036,0.352,1.38e-05,0.0768,0.965,119.983,4,13
11,165466,0.0,0.607,0.259,7,-12.576,1,0.0266,0.957,6.7e-05,0.193,0.535,102.19,4,49
53,233297,0.0,0.502,0.817,0,-3.508,1,0.0447,0.000477,0.0,0.153,0.617,90.024,4,68
1,123453,0.0,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,88
37,149720,0.0,0.724,0.833,2,-6.962,1,0.0705,0.289,0.000242,0.0991,0.875,144.999,4,1
2,248768,0.0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,84
24,119500,0.0,0.592,0.451,7,-6.854,0,0.07512349203425729,0.428,0.835,0.0987,0.204,122.1848969801553,4,97
13,545000,0.0,0.557,0.934,9,-5.217,1,0.07512349203425729,0.00713,0.818,0.112,0.32,122.1848969801553,4,9
43,261800,0.0,0.317,0.483,0,-7.994,1,0.0314,0.658,0.0,0.103,0.505,159.223,4,11
26,269280,0.0,0.295,0.183,2,-17.833,1,0.0385,0.78,0.214,0.0983,0.17,143.202,4,92
0,264266,0.0,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4,3
39,237746,0.0,0.29,0.571,6,-8.553,0,0.0403,0.362,0.0,0.281,0.518,98.42,4,38
26,216137,0.0,0.657,0.676,11,-5.181,1,0.246,0.232,0.0,0.146,0.286,80.132,4,20
59,195760,0.0,0.681,0.74,10,-5.63,1,0.07512349203425729,0.453,0.0,0.952,0.5,113.818,4,91
64,184000,0.0,0.445,0.977,0,-2.674,1,0.0995,0.000347,0.0235,0.126,0.239,105.825,4,30
10,142400,0.0,0.644,0.194,10,-17.324,1,0.0311,0.842,0.000292,0.0948,0.364,97.371,3,49
5,377746,0.0,0.636,0.67,9,-10.958,1,0.257,0.582,0.0,0.0453,0.572,115.577,4,10
1,255680,0.0,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,84
22,218946,0.0,0.638,0.8863852609808923,2,-2.629,1,0.07512349203425729,0.0204,1.98e-05,0.0178,0.896,103.047,4,57
48,402466,1.0,0.56,0.95,11,-3.5014615213459326,0,0.129,0.0498,0.0864,0.124,0.228,103.993,4,9
10,158787,0.0,0.661,0.42667252594232796,0,-11.876,1,0.07512349203425729,0.646,0.0,0.127,0.809,116.06,4,49
0,159413,0.0,0.672,0.615,0,-8.274,1,0.0293,0.471,0.0,0.0911,0.944,119.693,4,96
0,172342,0.0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,48
34,225826,0.0,0.741,0.519,0,-11.103,1,0.0259,0.215,0.00205,0.319,0.899,107.882,4,59
49,282613,0.0,0.611,0.493,1,-8.365,0,0.0289,0.603,1.92e-05,0.159,0.425,95.995,4,59
1,227520,1.0,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,64
0,235899,0.0,0.711,0.997,7,-3.078,1,0.075,0.0623,0.0,0.33,0.76,134.001,4,74
2,239293,0.0,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,44
0,147800,0.0,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,96
8,285817,0.0,0.628,0.633,7,-9.691,0,0.0456,0.0481,0.917,0.0633,0.619,125.946,4,23
0,136058,0.0,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,122.1848969801553,4,96
2,227520,1.0,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,85
0,124013,0.0,0.299,0.377,0,-7.425,1,0.0283,0.859,0.0,0.116,0.378,69.272,4,83
55,437760,0.0,0.792,0.578,2,-9.262,1,0.0515,0.000138,0.788,0.0922,0.0898,124.991,4,69
33,192000,0.0,0.664,0.926,9,-5.646,0,0.0439,0.0457,0.731,0.785,0.603,139.926,4,101
14,318813,0.0,0.615,0.987,1,-3.682,1,0.102,0.00112,0.872,0.374,0.324,145.026,4,9
10,75800,0.0,0.747,0.631620451171585,7,-8.14621637774559,1,0.035,0.935,0.00195,0.318,0.624,88.036,4,49
31,233773,0.0,0.296,0.983,0,-3.0334531308489456,1,0.0598,0.0432,0.00213,0.408,0.456,177.613,4,88
40,191982,0.0,0.705,0.953,1,-3.128,1,0.149,0.038,0.0,0.0586,0.633,108.243,4,44
0,242573,0.0,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,84
28,307175,0.0,0.212,0.11,8,-24.43,1,0.0524,0.948,0.875,0.134,0.157,49.594,4,71
0,129332,0.0,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,64
39,163600,0.0,0.402,0.995,6,-3.835,0,0.07512349203425729,0.00123,0.00133,0.07,0.53,181.269,4,82
77,270773,0.0,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,4,10
70,161906,0.0,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,4,88
0,209786,0.0,0.736,0.878,1,-3.604,0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4,64
52,276536,0.0,0.784,0.388,1,-11.54952874683801,1,0.207,0.29,0.00539,0.0971,0.472,122.1848969801553,4,20
22,281026,0.0,0.427,0.554,5,-10.384,0,0.0994,0.425,0.00156,0.376,0.658,179.781,3,65
33,181706,0.0,0.657,0.72,9,-6.375,0,0.0858,0.00356,0.000948,0.0809,0.413,142.006,4,1
1,233720,0.0,0.759,0.885,7,-4.516,1,0.0636,0.351,3.68e-05,0.468,0.673,89.966,4,64
33,317146,0.0,0.554,0.526,7,-7.209,1,0.0263,0.0998,0.0,0.751,0.29,79.986,4,40
29,173168,0.0,0.573,0.685,7,-11.484,1,0.0701,0.573,9.39e-05,0.72,0.21,102.651,4,11
47,181333,0.0,0.504,0.969,1,-5.439,1,0.11,0.000395,0.154,0.96,0.389,131.367,4,8
25,113320,0.0,0.686,0.46769478308904355,7,-8.92,1,0.0327,0.802,0.867,0.498,0.487,92.386,4,54
20,371560,0.0,0.131,0.0737,7,-16.371419296043243,1,0.0399,0.952,0.963,0.626,0.104,77.945,4,71
0,144080,0.0,0.691,0.776,0,-6.196286530738698,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,96
0,171880,1.0,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,84
36,147214,0.0,0.482,0.421,7,-11.013145875578191,1,0.0526,0.171,0.0586,0.217,0.594,139.424,4,11
15,320906,0.0,0.215,0.979,11,-3.070350387929393,1,0.0433,0.0114,0.00034,0.08,0.32,140.142,4,9
9,147799,0.0,0.732,0.651,9,-10.95,1,0.0316,0.618,0.0,0.0747,0.961,96.373,4,49
51,157878,1.0,0.329,0.988,9,-4.539,1,0.228,6.95e-05,0.914,0.236,0.16,197.852,4,40
0,167379,0.0,0.52,0.478,4,-10.862,1,0.0276,0.61,0.00122,0.105,0.545,82.932,4,52
1,232412,0.0,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,2
60,271417,0.0,0.229,0.949,2,-3.315,0,0.0537,1.67e-05,0.187,0.153,0.4,99.325,4,21
20,221053,0.0,0.546,0.549,0,-9.236,1,0.0829,0.257,3.39e-06,0.114,0.193,88.32,4,56
14,332560,0.0,0.583,0.799,0,-5.609558027350738,1,0.0503,0.0251,0.927,0.117,0.532,149.987,4,9
10,125266,0.0,0.658,0.469,9,-14.909,1,0.0351,0.759,4.56e-06,0.148,0.969,88.297,4,49
0,162897,0.0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,87
0,151387,0.0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,95
33,246720,0.0,0.575,0.401,5,-8.178,1,0.0275,0.767,2.41e-05,0.165,0.421,134.229,4,57
0,125840,0.0,0.782,0.616,7,-3.399,1,0.102,0.00812,9.54e-06,0.259,0.888,171.841,4,84
0,188320,0.0,0.647,0.165,10,-16.328,1,0.0315,0.894,0.00187,0.116,0.59,75.978,4,98
34,152250,0.0,0.777,0.832,1,-5.739,1,0.176,0.00642,0.05,0.12,0.777,139.901,4,102
0,211920,0.0,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,85
0,253626,0.0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,93
51,235360,0.0,0.464,0.8279952584409462,7,-4.717,0,0.0478,0.00905,0.36,0.126,0.155,158.097,4,54
73,212346,0.0,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,3
0,244826,0.0,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,96
57,228400,0.0,0.775,0.688,1,-5.038,0,0.0384,0.0533,0.0,0.321,0.805,112.009,4,35
2,293293,0.0,0.221,0.664,0,-5.242,0,0.0379,0.0039,0.657,0.239,0.101,186.044,4,54
57,265213,0.0,0.415,0.689,1,-6.486,1,0.0302,0.154,0.0,0.0637,0.245,143.043,4,30
31,171225,0.0,0.518,0.493,9,-12.512,0,0.07512349203425729,0.684,0.089,0.395,0.346,84.016,4,11
20,188666,0.0,0.357,0.919,4,-3.9074982497160544,0,0.0584,0.000753,0.17,0.296,0.265,105.328,4,47
3,155960,0.0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,84
39,216800,0.0,0.478,0.977,8,-3.954,1,0.0919,0.00555,1.86e-06,0.202,0.407,149.911,4,67
8,24266,0.0,0.903,0.394,2,-8.018,1,0.104,0.0047,0.0,0.083,0.543,109.974,4,62
67,173933,0.0,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,3,67
31,247226,0.0,0.69,0.695,2,-7.067886591956137,1,0.036,0.0186,0.00351,0.456,0.564,106.032,4,26
20,294573,0.0,0.456,0.972,7,-1.75,1,0.0755,0.0201,0.00245,0.303,0.488,122.1848969801553,4,57
0,255680,0.0,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,84
10,148000,0.0,0.614,0.40979287150411337,2,-9.469,1,0.0932,0.942,0.915,0.106,0.25,176.004,4,97
26,340673,0.0,0.685,0.85,6,-4.303,0,0.141,0.000208,2.05e-05,0.0493,0.618,129.997,4,101
4,208920,0.0,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,86
2,242573,0.0,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,84
60,255400,0.0,0.41,0.834,5,-5.375,1,0.054,0.0651,0.0,0.115,0.333,147.982,4,30
33,242117,0.0,0.276,0.334,2,-12.529000495249914,1,0.0313,0.652,1e-05,0.113,0.206,202.728,4,95
3,71560,0.0,0.272,0.142,0,-22.839,1,0.07512349203425729,0.982,0.975,0.188,0.561,122.1848969801553,4,15
0,168146,0.0,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,60
66,230127,1.0,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3,68
34,479840,0.0,0.355,0.336,6,-14.443,1,0.0278,0.00706,0.666,0.12,0.127,105.513,4,47
66,341986,0.0,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4,34
0,162897,0.0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,7
49,179946,0.0,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,0.623,130.043,4,16
0,191506,0.0,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,63
8,166253,0.0,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,85
0,200461,0.0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,58
39,279560,0.0,0.544,0.309,0,-8.7,1,0.0349,0.936,0.0,0.115,0.376,134.277,4,66
13,71680,0.0,0.547,0.014365444556775575,0,-22.313,1,0.0524,0.994,0.848,0.108,0.285,120.777,4,15
14,155106,0.0,0.516,0.32,9,-11.484,1,0.0253,0.778,0.0,0.144,0.812,153.163,4,49
66,262986,0.0,0.329,0.45,2,-6.312,0,0.0405,0.594,0.0,0.13,0.284,80.095,4,76
27,49523,0.0,0.199,0.118,0,-15.539283171298365,1,0.0546,0.608,0.602,0.118,0.164,123.353,5,4
5,192477,1.0,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,48
0,222893,0.0,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,3
76,187888,0.0,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,4,86
8,239600,0.0,0.669,0.918,4,-3.603,0,0.274,0.387,0.0,0.0834,0.738,173.907,4,62
66,228133,0.0,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,4,80
0,227520,1.0,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,63
43,255520,0.0,0.657,0.705,7,-8.061,1,0.07512349203425729,0.68,0.0,0.912,0.717,96.078,4,90
11,191493,0.0,0.659,0.487,5,-9.811,1,0.108,0.849,0.0,0.895,0.691,129.945,4,49
0,200461,0.0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,60
0,114226,0.0,0.446,0.245,0,-14.733,1,0.07512349203425729,0.905,3.07e-05,0.122,0.458,129.416,4,60
35,207960,0.0,0.309,0.585,8,-8.931,0,0.0458,0.117,0.000416,0.364,0.551,68.205,4,94
0,311240,0.0,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,36
30,237786,0.0,0.672,0.908,9,-5.771,0,0.0827,0.0555,1.04e-06,0.269,0.419,117.692,4,88
0,226573,0.0,0.66,0.804,1,-6.133,0,0.0485,0.0402,0.0,0.129,0.359,109.0,4,52
65,291812,1.0,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,67
43,192539,0.0,0.542,0.607,2,-8.701458307428677,1,0.07512349203425729,0.67,0.0,0.816,0.853,164.859,4,90
76,209160,0.0,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4,98
47,196558,0.0,0.65,0.625,0,-10.122,0,0.0359,0.00536,0.000492,0.119,0.296,118.966,4,99
0,209146,1.0,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,63
64,268973,0.0,0.608,0.639,7,-7.205,1,0.0246,0.0208,5.94e-05,0.0893,0.369,96.915,4,93
56,146266,0.0,0.483,0.177,2,-14.512625302235769,1,0.0277,0.284,0.499,0.116,0.192,74.994,4,80
0,209840,0.0,0.416,0.211,8,-18.044,1,0.0537,0.994,0.828,0.114,0.28,149.94,4,36
13,157906,0.0,0.725,0.279,7,-13.454401498115448,1,0.038,0.902,0.00028,0.0921,0.778,130.827,4,49
46,236800,0.0,0.565,0.455,7,-13.877,1,0.0303,0.258,3.17e-05,0.0706,0.43,137.997,4,73
56,146321,0.0,0.406,0.36100212903900875,9,-16.983,0,0.0349,0.359,0.0019,0.656,0.191,110.272,5,80
0,263666,0.0,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,84
45,273426,0.0,0.696,0.553,9,-12.287,0,0.0323,0.623,0.0343,0.119,0.459,127.934,4,8
17,148715,0.0,0.823,0.618,4,-4.832,0,0.0569,0.242,0.866,0.0675,0.555,87.009,4,97
11,570413,0.0,0.821,0.631620451171585,3,-8.14621637774559,0,0.07512349203425729,0.369,0.895,0.0696,0.472,126.495,4,12
41,341213,0.0,0.661,0.899,1,-6.62,0,0.0384,0.244,0.0921,0.177,0.699,156.879,4,83
56,245626,0.0,0.353,0.656,7,-5.712,0,0.0319,0.0431,0.000161,0.139,0.195,153.747,4,44
0,223613,0.0,0.409,0.57,6,-10.54,0,0.0711,0.687,0.0,0.173,0.336,128.657,4,76
26,269280,0.0,0.295,0.183,2,-17.833,1,0.0385,0.78,0.214,0.0983,0.17,143.202,4,25
37,330626,0.0,0.443,0.403,9,-10.472,1,0.0296,0.472,5.27e-06,0.0924,0.176,150.651,4,88
54,223093,0.0,0.605,0.454,5,-8.394,1,0.07512349203425729,0.241,0.0,0.114,0.326,122.1848969801553,4,71
20,304840,0.0,0.511,0.877,8,-4.533711239986072,1,0.0322,0.0594,0.000906,0.0257,0.725,174.974,4,57
1,293773,0.0,0.541,0.485,0,-13.161,1,0.0372,0.353,0.0,0.634,0.211,87.577,4,96
8,79876,0.0,0.268,0.216,0,-20.533,1,0.0374,0.986,0.813,0.124,0.845,129.633,3,15
68,264453,0.0,0.233,0.471,5,-10.947,1,0.0294,0.363,0.828,0.113,0.277,182.161,4,4
34,226697,0.0,0.68,0.715,2,-7.664,1,0.0309,0.0199,0.0984,0.0802,0.708,133.989,4,95
57,91800,0.0,0.528,0.325,2,-12.501,1,0.0293,0.857,0.0145,0.114,0.0412,83.651,4,30
0,244826,0.0,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,96
58,206373,0.0,0.435,0.828,0,-8.764,1,0.101,0.31,4.07e-05,0.667,0.743,122.1848969801553,4,88
